player_id,player_name,date,value_eur,lower_eur,upper_eur,source,team_id,team_name,is_period_start
184533,Koke,2025-09-01,4081437,3265149,4897724,scisports,9906,"Atletico Madrid",f
184533,Koke,2025-10-01,3860135,3088108,4632162,scisports,9906,"Atletico Madrid",f
184533,Koke,2025-11-01,3941820,3153456,4730184,scisports,9906,"Atletico Madrid",f
184533,Koke,2025-12-01,3568238,2854590,4281885,scisports,9906,"Atletico Madrid",f
184533,Koke,2026-01-01,3705183,2964146,4446220,scisports,9906,"Atletico Madrid",f
184533,Koke,2026-02-01,3661497,2929197,4393796,scisports,9906,"Atletico Madrid",f
184533,Koke,2026-03-01,3693213,2954570,4431855,scisports,9906,"Atletico Madrid",f
184533,Koke,2026-04-01,3678434,2942747,4414121,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2014-12-31,220000,170000,280000,scisports,8402,"Bod\\u00f8/Glimt",t
440330,"Alexander S\\u00f8rloth",2015-06-30,890000,670000,1110000,scisports,8402,"Bod\\u00f8/Glimt",f
440330,"Alexander S\\u00f8rloth",2015-12-31,1560000,1170000,1940000,scisports,8674,"FC Groningen",t
440330,"Alexander S\\u00f8rloth",2016-06-30,1520000,1140000,1900000,scisports,8674,"FC Groningen",f
440330,"Alexander S\\u00f8rloth",2016-12-31,1480000,1110000,1850000,scisports,8674,"FC Groningen",f
440330,"Alexander S\\u00f8rloth",2017-06-30,2560000,1920000,3200000,scisports,8113,"FC Midtjylland",t
440330,"Alexander S\\u00f8rloth",2017-12-31,3640000,2730000,4550000,scisports,9826,"Crystal Palace",t
440330,"Alexander S\\u00f8rloth",2018-06-30,4140000,3100000,5170000,scisports,9826,"Crystal Palace",f
440330,"Alexander S\\u00f8rloth",2018-12-31,4640000,3480000,5800000,scisports,9991,Gent,t
440330,"Alexander S\\u00f8rloth",2019-06-30,6630000,4980000,8290000,scisports,9752,Trabzonspor,t
440330,"Alexander S\\u00f8rloth",2019-12-31,8630000,6470000,10790000,scisports,9752,Trabzonspor,f
440330,"Alexander S\\u00f8rloth",2020-06-30,18810000,14100000,23510000,scisports,9752,Trabzonspor,f
440330,"Alexander S\\u00f8rloth",2020-12-31,28980000,21730000,36220000,scisports,178475,"RB Leipzig",t
440330,"Alexander S\\u00f8rloth",2021-06-30,22850000,17130000,28560000,scisports,8560,"Real Sociedad",t
440330,"Alexander S\\u00f8rloth",2021-10-31,16710000,12530000,20890000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2021-11-30,15240000,11430000,19050000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2021-12-31,14070000,10550000,17590000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-01-31,13170000,9880000,16460000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-02-28,12850000,9640000,16070000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-03-31,16770000,12570000,20960000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-04-30,17140000,12850000,21420000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-05-31,18680000,14010000,23350000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-06-30,19900000,14920000,24870000,scisports,178475,"RB Leipzig",t
440330,"Alexander S\\u00f8rloth",2022-07-31,20780000,15580000,25970000,scisports,178475,"RB Leipzig",f
440330,"Alexander S\\u00f8rloth",2022-08-31,21310000,15980000,26630000,scisports,8560,"Real Sociedad",t
440330,"Alexander S\\u00f8rloth",2022-09-04,20290000,15220000,25370000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-09-30,19790000,14840000,24740000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-10-31,18720000,14040000,23400000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-11-30,18720000,14040000,23400000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2022-12-31,18710000,14030000,23390000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-01-31,19180000,14390000,23980000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-02-28,20230000,15180000,25290000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-03-31,21200000,15900000,26510000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-04-30,21450000,16080000,26810000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-05-31,21730000,16300000,27160000,scisports,8560,"Real Sociedad",f
440330,"Alexander S\\u00f8rloth",2023-06-30,20440000,15330000,25550000,scisports,178475,"RB Leipzig",t
440330,"Alexander S\\u00f8rloth",2023-07-31,30220000,22670000,37780000,scisports,10205,Villarreal,t
440330,"Alexander S\\u00f8rloth",2023-09-01,30610000,22960000,38270000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2023-09-30,32280000,24210000,40350000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2023-10-31,32590000,24440000,40740000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2023-11-30,34800000,26100000,43500000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2023-12-31,35280000,26460000,44100000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-01-31,26460000,23814000,29106000,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-02-29,25021907,22519716,27524098,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-03-31,24145714,21731142,26560285,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-04-30,24005028,21604525,26405531,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-05-31,26002780,23402502,28603058,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-06-30,25416323,22874690,27957955,scisports,10205,Villarreal,f
440330,"Alexander S\\u00f8rloth",2024-07-31,25416323,22874690,27957955,scisports,9906,"Atletico Madrid",t
440330,"Alexander S\\u00f8rloth",2024-08-31,25424426,22881983,27966868,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2024-09-30,24366107,21929497,26802718,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2024-10-31,24475831,22028248,26923415,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2024-11-30,24475831,22028248,26923415,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2024-12-31,24475831,22028248,26923415,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-01-30,24345981,21911383,26780579,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-02-27,24475831,22028248,26923415,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-03-30,24430767,21987691,26873844,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-04-30,24126406,21713765,26539046,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-05-31,24126406,21713765,26539046,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-07-01,24256256,21830630,26681882,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-08-01,24256256,21830630,26681882,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-09-01,24126406,21713765,26539046,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-10-01,24126406,21713765,26539046,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-11-01,23999313,21599381,26399244,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2025-12-01,23743383,21369045,26117722,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2026-01-01,23354457,21019011,25689902,scisports,9906,"Atletico Madrid",f
191315,Isco,2022-10-31,14880000,11160000,18590000,scisports,8302,Sevilla,f
440330,"Alexander S\\u00f8rloth",2026-02-01,23354457,21019011,25689902,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2026-03-01,23205928,20885335,25526521,scisports,9906,"Atletico Madrid",f
440330,"Alexander S\\u00f8rloth",2026-04-01,23205928,20885335,25526521,scisports,9906,"Atletico Madrid",f
536455,"Gon\\u00e7alo Guedes",2014-12-31,570000,430000,710000,scisports,9772,Benfica,t
536455,"Gon\\u00e7alo Guedes",2015-06-30,5980000,4490000,7480000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2015-12-31,11400000,8550000,14250000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2016-06-30,13790000,10350000,17240000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2016-12-31,16190000,12140000,20240000,scisports,9847,"Paris Saint-Germain",t
536455,"Gon\\u00e7alo Guedes",2017-06-30,16900000,12680000,21130000,scisports,10267,Valencia,t
536455,"Gon\\u00e7alo Guedes",2017-12-31,17620000,13210000,22020000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2018-06-30,23450000,17590000,29310000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2018-12-31,29280000,21960000,36600000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2019-06-30,23990000,17990000,29990000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2019-12-31,18710000,14030000,23380000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2020-06-30,19670000,14760000,24590000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2020-12-31,20640000,15480000,25800000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2021-06-30,20150000,15120000,25190000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2021-10-31,19670000,14750000,24580000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2021-11-30,20850000,15640000,26070000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2021-12-31,21200000,15900000,26510000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-01-31,21870000,16400000,27330000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-02-28,22950000,17210000,28690000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-03-31,24310000,18230000,30390000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-04-30,26630000,19970000,33290000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-05-31,28930000,21700000,36160000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-06-30,28530000,21400000,35670000,scisports,10267,Valencia,f
536455,"Gon\\u00e7alo Guedes",2022-07-31,32260000,24200000,40330000,scisports,8602,"Wolverhampton Wanderers",t
536455,"Gon\\u00e7alo Guedes",2022-08-31,38980000,29230000,48720000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2022-09-04,41650000,31240000,52060000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2022-09-30,40560000,30420000,50700000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2022-10-31,37850000,28390000,47310000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2022-11-30,37790000,28340000,47230000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2022-12-31,37840000,28380000,47300000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2023-01-31,37240000,27930000,46550000,scisports,9772,Benfica,t
536455,"Gon\\u00e7alo Guedes",2023-02-28,36260000,27200000,45330000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-03-31,35790000,26840000,44740000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-04-30,34440000,25830000,43050000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-05-31,32970000,24730000,41210000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-06-30,28220000,21160000,35280000,scisports,8602,"Wolverhampton Wanderers",t
536455,"Gon\\u00e7alo Guedes",2023-07-31,24670000,18500000,30830000,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2023-09-01,23570000,17680000,29470000,scisports,9772,Benfica,t
536455,"Gon\\u00e7alo Guedes",2023-09-30,20930000,15700000,26170000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-10-31,17140000,12860000,21430000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-11-30,14510000,10880000,18130000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2023-12-31,12540000,9400000,15670000,scisports,9772,Benfica,f
536455,"Gon\\u00e7alo Guedes",2024-01-31,15670000,14103000,17237000,scisports,10205,Villarreal,t
536455,"Gon\\u00e7alo Guedes",2024-02-29,17237000,15513300,18960700,scisports,10205,Villarreal,f
536455,"Gon\\u00e7alo Guedes",2024-03-31,18493698,16644328,20343067,scisports,10205,Villarreal,f
536455,"Gon\\u00e7alo Guedes",2024-04-30,18493698,16644328,20343067,scisports,10205,Villarreal,f
536455,"Gon\\u00e7alo Guedes",2024-05-31,18493698,16644328,20343067,scisports,10205,Villarreal,f
536455,"Gon\\u00e7alo Guedes",2024-06-30,18446866,16602179,20291553,scisports,8602,"Wolverhampton Wanderers",t
536455,"Gon\\u00e7alo Guedes",2024-07-31,17466401,15719761,19213041,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2024-08-31,17556025,15800422,19311628,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2024-09-30,17556025,15800422,19311628,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2024-10-31,17556025,15800422,19311628,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2024-11-30,17556025,15800422,19311628,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2024-12-31,17466401,15719761,19213041,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-01-30,17466401,15719761,19213041,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-02-27,17466401,15719761,19213041,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-03-30,16231554,14608398,17854709,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-04-30,16231554,14608398,17854709,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-05-31,16321178,14689060,17953295,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-07-01,11585553,10426998,12744108,scisports,8602,"Wolverhampton Wanderers",f
536455,"Gon\\u00e7alo Guedes",2025-08-01,11455449,10309904,12600994,scisports,8560,"Real Sociedad",t
536455,"Gon\\u00e7alo Guedes",2025-09-01,10587987,9529189,11646786,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2025-10-01,10571722,9514550,11628894,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2025-11-01,7270258,6179719,8360797,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2025-12-01,7223372,6139866,8306878,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2026-01-01,7241438,6155222,8327654,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2026-02-01,6155222,5231938,7078505,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2026-03-01,5762466,4898096,6626836,scisports,8560,"Real Sociedad",f
536455,"Gon\\u00e7alo Guedes",2026-04-01,6059384,5150476,6968292,scisports,8560,"Real Sociedad",f
604105,"I\\u00f1aki Williams",2014-12-31,800000,600000,1000000,scisports,8315,"Athletic Club",t
604105,"I\\u00f1aki Williams",2015-06-30,10700000,8030000,13380000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2015-12-31,20610000,15450000,25760000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2016-06-30,18490000,13870000,23110000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2016-12-31,16380000,12280000,20470000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2017-06-30,16280000,12210000,20350000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2017-12-31,16180000,12140000,20230000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2018-06-30,16360000,12270000,20450000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2018-12-31,16540000,12410000,20680000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2019-06-30,19880000,14910000,24850000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2019-12-31,23210000,17410000,29010000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2020-06-30,25070000,18800000,31340000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2020-12-31,26940000,20200000,33670000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2021-06-30,27190000,20390000,33990000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2021-10-31,27440000,20580000,34300000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2021-11-30,27080000,20310000,33850000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2021-12-31,27480000,20610000,34360000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-01-31,25840000,19380000,32300000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-02-28,24960000,18720000,31200000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-03-31,23670000,17750000,29590000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-04-30,23650000,17740000,29560000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-05-31,25350000,19010000,31680000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-06-30,24800000,18600000,31000000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-07-31,24750000,18560000,30940000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-08-31,24870000,18650000,31080000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-09-04,25050000,18790000,31310000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-09-30,26410000,19810000,33020000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-10-31,28050000,21040000,35060000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-11-30,28950000,21710000,36190000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2022-12-31,29970000,22480000,37460000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-01-31,31000000,23250000,38760000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-02-28,30790000,23090000,38490000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-03-31,31520000,23640000,39400000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-04-30,32180000,24130000,40220000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-05-31,33020000,24760000,41270000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-06-30,31040000,23280000,38800000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-07-31,30090000,22570000,37610000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-09-01,28030000,21020000,35040000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-09-30,27990000,21000000,34990000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-10-31,28020000,21010000,35020000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-11-30,29840000,22380000,37300000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2023-12-31,30290000,22710000,37860000,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-01-31,24613871,22152484,27075259,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-02-29,23737678,21363910,26111446,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-03-31,23737678,21363910,26111446,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-04-30,23827302,21444572,26210032,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-05-31,23737678,21363910,26111446,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-06-30,23481749,21133574,25829924,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-07-31,22835879,20552291,25119466,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-08-31,23253143,20927829,25578458,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-09-30,23965841,21569257,26362426,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-10-31,24920715,22428643,27412787,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-11-30,23714517,21343066,26085969,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2024-12-31,23246763,20922087,25571439,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2025-01-30,22484414,20235972,24732855,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2025-02-27,23346890,21012201,25681579,scisports,8315,"Athletic Club",f
604105,"I\\u00f1aki Williams",2025-03-30,22582186,20323968,24840405,scisports,8315,"Athletic Club",f
